player_id,season_id,tsne_x,tsne_y
111.0,2000-01,22.7897952285,-31.1729246145
200768.0,2008-09,-2.90062913646,4.89734848922
201571.0,2010-11,-9.33391049251,6.53519871083
101111.0,2010-11,-8.5696843675,12.7441364915
2059.0,2002-03,6.89703130571,20.4833930795
201945.0,2011-12,17.5333248171,-6.60579667764
1731.0,2005-06,-20.798620404,3.32439219138
201567.0,2016-17,-18.0631534582,19.7403885939
950.0,2003-04,43.0842474107,-4.2676627122
1922.0,2007-08,19.0729633294,-21.3776855963
1717.0,2013-14,49.5388201112,-5.41453069844
428.0,1999-00,7.81322228623,44.9425777337
1863.0,2001-02,-11.5444005303,-20.524245518
201149.0,2016-17,22.4137024539,25.2579717115
2430.0,2005-06,3.92331241399,-26.6808247693
2440.0,2011-12,-30.9692782984,-31.9057742289
2549.0,2014-15,19.5729618646,-23.8586747351
2545.0,2007-08,6.04660099463,18.2829853911
689.0,2000-01,21.9242533178,-36.051893119
1761.0,2004-05,-43.5932583553,-18.1570092941
201988.0,2013-14,-22.6332550022,18.8176191014
202330.0,2012-13,-25.3094101188,17.8644470581
2590.0,2003-04,-16.3478424971,-32.386093482
29.0,1999-00,27.4027805434,25.3919710898
1607.0,2005-06,-30.7290734343,-31.2283279654
252.0,2003-04,-7.82698802274,-26.5949685964
2738.0,2009-10,4.4393376109,7.12387172795
351.0,1996-97,36.2664612632,23.3211847402
2679.0,2010-11,-27.6404001038,-31.3377981428
2224.0,2001-02,-6.05483432735,1.81115259592
201961.0,2014-15,-31.2260276961,9.22464024161
2205.0,2009-10,34.3297124708,16.1537995926
1563.0,2006-07,-7.59612746732,-16.1751471441
978.0,2004-05,-23.7205359728,22.1561060968
979.0,2007-08,-7.14895961243,-27.3364741832
136.0,1998-99,20.7333134315,-10.8992121982
2222.0,2012-13,-24.9568024719,-27.9890860083
436.0,1999-00,37.6421189927,-13.0551856281
951.0,2011-12,-32.4359975705,20.1981558912
1607.0,2006-07,-23.610761669,-22.5107395369
956.0,2002-03,8.02936131865,18.3033657861
200770.0,2007-08,-46.8156815871,1.69433186199
201946.0,2012-13,0.430566798146,-20.720599871
201162.0,2007-08,-16.2200371221,-31.7881423981
1908.0,1999-00,17.1930435894,43.008024639
1884.0,2007-08,-7.06450021443,12.6806339883
2032.0,2000-01,8.14894310756,-32.9769442382
2224.0,2005-06,-9.54853482502,-34.6070132943
213.0,1996-97,-3.04496006045,-24.8165063203
201973.0,2016-17,-25.0592258871,-23.9829113666
136.0,2001-02,17.8589247386,-26.5157261828
201149.0,2011-12,-2.9058687344,-20.6161342856
763.0,2003-04,1.86506709735,21.232373352
956.0,2008-09,16.7186603068,22.2764080605
2419.0,2005-06,14.7283146746,-3.74337855253
344.0,1998-99,-34.4450339961,2.52625025411
1134.0,2000-01,-15.7402216886,-30.0102405765
1501.0,2005-06,-29.2417252966,14.1671151402
201609.0,2008-09,-21.7185898198,-18.6101997629
2072.0,2009-10,-4.44929791567,41.1304304986
1709.0,2004-05,3.33438303904,-19.5698162674
711.0,1998-99,-19.4386370335,-28.3414774906
1890.0,2013-14,-8.07346835351,-6.64748765354
317.0,1996-97,-46.5055102475,3.6701208246
956.0,1998-99,10.2464531226,16.441730818
2756.0,2016-17,-3.0409726627,44.1068771663
949.0,2005-06,19.8393351785,-26.7871910909
1533.0,2003-04,-10.3176445814,2.2850194844
1504.0,2001-02,21.0099749984,-21.7862089936
468.0,1997-98,1.57467537013,45.5954944706
145.0,2002-03,14.9309870723,48.0454714202
1513.0,2006-07,40.0113387719,18.2623551026
365.0,2001-02,6.26902291728,38.0921909068
1533.0,2009-10,6.38034852324,46.2799466581
696.0,1998-99,-12.9951472311,-37.9672267666
1902.0,2000-01,10.0285949769,30.5966144339
2586.0,2004-05,-23.1004158895,-2.100368482
2240.0,2002-03,-10.4610647672,21.7353330413
224.0,2005-06,-46.541303269,-3.13564470043
111.0,2002-03,-20.092026242,-26.2698652885
764.0,2001-02,24.643486718,-30.130149734
101111.0,2015-16,-30.3772365734,-33.5390261836
990.0,2007-08,6.281432685,37.0983622144
202704.0,2012-13,0.382151435662,-38.9440365612
2570.0,2005-06,11.5656370038,25.0946518985
63.0,1998-99,17.7393539546,22.5853123961
201158.0,2015-16,-8.49933010674,8.70159223974
317.0,2000-01,-33.9257354501,2.53885016298
970.0,2003-04,9.01631268501,19.664052244
2072.0,2005-06,-12.501472725,24.3252593557
2223.0,2013-14,6.93855874173,-16.9282756781
679.0,2000-01,4.65624504602,22.5855055067
147.0,1997-98,8.3493801952,-5.2649614658
202689.0,2015-16,-10.6397477144,21.7290450823
1713.0,2003-04,15.7099707923,6.72554813645
101142.0,2005-06,40.138313745,18.1769210718
458.0,1997-98,-18.8019425397,2.49445041877
